id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,metodo_pago,canal_venta
1828,2024-11-28,489,19,5,3789305,0,Efectivo,Tienda Física
1829,2025-12-30,338,94,5,3952690,15,Transferencia,WhatsApp
1830,2025-06-04,474,84,3,2755569,0,Transferencia,Marketplace
1831,2025-08-25,98,18,3,4048802,5,Efectivo,Marketplace
1832,2025-01-27,371,94,1,3952690,15,PSE,Tienda Física
1833,2025-02-11,92,28,4,1820471,15,Tarjeta Débito,Tienda Física
1834,2024-11-27,110,58,3,1290260,0,PSE,Página Web
1835,2025-03-01,282,85,5,795244,0,Tarjeta Débito,Tienda Física
1836,2025-11-13,211,31,1,451193,0,Transferencia,WhatsApp
1837,2024-03-10,151,19,5,3789305,5,Efectivo,Tienda Física
1838,2025-04-03,77,99,2,4401891,0,Transferencia,WhatsApp
1839,2024-04-21,51,17,2,1464736,15,Tarjeta Débito,Página Web
1840,2025-06-13,273,83,5,1895435,0,Tarjeta Crédito,Página Web
1841,2025-09-16,162,21,5,4013212,15,PSE,Página Web
1842,2025-09-23,393,55,5,1282188,0,Tarjeta Crédito,Tienda Física
1843,2024-07-24,256,57,3,1980185,20,Tarjeta Débito,Página Web
1844,2026-01-10,229,13,2,1099700,20,PSE,Tienda Física
1845,2024-07-25,147,44,2,2029985,0,Tarjeta Débito,Tienda Física
1846,2024-08-24,89,26,5,3919196,5,Tarjeta Débito,Marketplace
1847,2026-02-06,65,20,4,1796766,0,PSE,Tienda Física
1848,2025-12-03,370,37,1,1648323,10,Transferencia,Página Web
1849,2025-01-27,283,60,5,1760690,0,Tarjeta Débito,Página Web
1850,2026-01-13,281,66,1,2139371,0,Tarjeta Débito,Tienda Física
1851,2025-06-17,18,25,4,890972,20,Tarjeta Crédito,Tienda Física
1852,2024-01-26,423,96,2,2292397,0,Tarjeta Débito,Marketplace
1853,2026-05-11,497,48,2,1836632,15,PSE,Página Web
1854,2025-06-13,353,31,4,451193,10,Transferencia,Tienda Física
1855,2024-09-11,85,1,5,2164957,0,Efectivo,Página Web
1856,2024-04-04,313,38,5,3547481,0,Tarjeta Crédito,Página Web
1857,2025-06-15,142,77,5,1311330,20,Transferencia,Marketplace
1858,2025-11-12,222,80,1,1604369,15,Tarjeta Crédito,Página Web
1859,2024-08-31,400,15,5,4265569,0,PSE,Página Web
1860,2024-11-05,201,50,2,2758077,10,Efectivo,Marketplace
1861,2025-05-31,15,7,5,4560009,5,Tarjeta Débito,Marketplace
1862,2025-02-08,474,39,2,4689225,0,PSE,Tienda Física
1863,2025-09-04,267,71,5,4354774,5,Tarjeta Débito,WhatsApp
1864,2024-11-16,267,87,3,4184622,0,PSE,WhatsApp
1865,2024-08-15,302,8,2,506538,0,Efectivo,Tienda Física
1866,2024-07-27,70,27,3,3381540,0,Efectivo,Página Web
1867,2024-08-12,294,51,4,1470311,15,Tarjeta Crédito,Marketplace
1868,2024-10-21,257,43,1,1138328,5,Tarjeta Débito,Tienda Física
1869,2025-10-07,404,61,5,1040165,15,Tarjeta Débito,Marketplace
1870,2024-10-04,190,38,4,3547481,0,Tarjeta Crédito,WhatsApp
1871,2026-05-27,331,47,2,2140666,5,Tarjeta Débito,Marketplace
1872,2025-06-24,19,19,5,3789305,15,Tarjeta Débito,Marketplace
1873,2024-08-29,99,97,2,144092,0,Tarjeta Débito,Página Web
1874,2025-08-09,20,8,3,506538,15,Tarjeta Crédito,Marketplace
1875,2026-04-12,468,20,2,1796766,0,PSE,Página Web
1876,2025-08-16,107,35,1,3267646,10,PSE,Página Web
1877,2024-08-12,186,3,5,3672960,0,Tarjeta Crédito,Marketplace
1878,2026-05-04,143,68,2,1842024,15,Efectivo,Tienda Física
1879,2025-08-28,482,49,5,4297587,15,Tarjeta Débito,WhatsApp
1880,2026-05-02,493,69,3,3996367,0,Transferencia,Página Web
1881,2026-03-23,375,84,2,2755569,0,PSE,Página Web
1882,2024-01-10,361,23,3,3575970,0,Efectivo,WhatsApp
1883,2025-11-04,21,49,3,4297587,20,Transferencia,Tienda Física
1884,2026-02-02,372,95,2,4324211,20,Transferencia,Marketplace
1885,2025-04-06,7,37,2,1648323,10,Tarjeta Débito,Página Web
1886,2025-01-27,267,75,5,3197969,0,PSE,Marketplace
1887,2025-08-02,401,60,5,1760690,10,Tarjeta Débito,Página Web
1888,2025-10-24,314,26,5,3919196,0,PSE,Página Web
1889,2024-08-12,347,10,3,1728534,15,Efectivo,Marketplace
1890,2024-01-15,246,6,2,4854910,0,Transferencia,Marketplace
1891,2024-07-19,106,80,5,1604369,0,Efectivo,Marketplace
1892,2024-12-15,122,49,5,4297587,10,PSE,Tienda Física
1893,2024-07-10,243,4,3,714960,0,Tarjeta Crédito,Página Web
1894,2025-11-13,235,7,3,4560009,10,Tarjeta Débito,Página Web
1895,2024-10-15,115,73,2,1083463,5,Transferencia,WhatsApp
1896,2026-02-24,430,18,3,4048802,20,Efectivo,Página Web
1897,2025-09-18,401,13,1,1099700,0,Transferencia,Tienda Física
1898,2024-05-18,91,72,2,1635665,0,Efectivo,Marketplace
1899,2025-07-14,312,45,2,1843572,10,Tarjeta Crédito,Marketplace
1900,2025-10-25,161,70,4,4073868,0,Tarjeta Débito,Tienda Física
1901,2024-11-25,272,68,4,1842024,0,Tarjeta Débito,Tienda Física
1902,2026-01-08,282,43,3,1138328,5,Efectivo,Página Web
1903,2024-06-07,113,6,4,4854910,10,Tarjeta Débito,Tienda Física
1904,2025-12-18,86,92,5,2217151,20,PSE,Marketplace
1905,2025-06-21,500,98,2,3053445,0,PSE,Tienda Física
1906,2025-04-21,329,12,3,4548008,0,Tarjeta Débito,Página Web
1907,2025-04-29,8,62,1,2445468,0,Tarjeta Crédito,WhatsApp
1908,2026-04-15,73,47,4,2140666,5,Efectivo,Marketplace
1909,2025-07-22,113,59,4,4942713,0,Efectivo,WhatsApp
1910,2025-03-23,120,31,1,451193,5,Efectivo,Marketplace
1911,2024-12-10,375,39,1,4689225,0,Tarjeta Débito,WhatsApp
1912,2026-02-01,180,83,1,1895435,0,Tarjeta Débito,Marketplace
1913,2024-11-04,242,43,4,1138328,0,Transferencia,WhatsApp
1914,2025-11-12,479,65,5,618120,0,Tarjeta Crédito,Marketplace
1915,2025-04-13,283,64,2,3846738,0,Tarjeta Débito,WhatsApp
1916,2026-04-30,26,64,5,3846738,20,Efectivo,Tienda Física
1917,2025-09-05,157,71,4,4354774,5,Efectivo,Página Web
1918,2024-05-14,199,54,1,4262489,15,Transferencia,Página Web
1919,2025-09-18,50,41,3,2136354,15,Tarjeta Crédito,WhatsApp
1920,2025-09-19,57,31,5,451193,10,Tarjeta Débito,Marketplace
1921,2024-06-03,255,25,1,890972,0,Efectivo,Marketplace
1922,2024-01-05,305,14,4,3875208,0,Transferencia,Marketplace
1923,2024-03-01,375,73,2,1083463,0,Efectivo,WhatsApp
1924,2025-05-19,282,1,5,2164957,5,Efectivo,WhatsApp
1925,2025-05-18,242,17,5,1464736,0,Tarjeta Crédito,Marketplace
1926,2025-08-02,14,40,1,1325409,0,Tarjeta Débito,Tienda Física
1927,2026-03-29,341,58,4,1290260,0,PSE,WhatsApp
1928,2024-07-26,371,10,5,1728534,0,Tarjeta Débito,Marketplace
1929,2025-04-14,426,59,2,4942713,0,PSE,Tienda Física
1930,2026-03-21,411,69,4,3996367,0,Efectivo,Página Web
1931,2025-06-17,158,41,5,2136354,0,Transferencia,WhatsApp
1932,2024-06-20,74,68,3,1842024,0,Tarjeta Débito,Marketplace
1933,2024-06-15,343,11,1,4597473,0,PSE,Página Web
1934,2026-04-13,164,41,1,2136354,0,Efectivo,Tienda Física
1935,2024-12-29,209,28,4,1820471,0,PSE,Página Web
1936,2024-06-15,174,28,1,1820471,10,PSE,Tienda Física
1937,2024-04-22,64,38,3,3547481,0,Tarjeta Débito,Tienda Física
1938,2024-08-01,96,21,1,4013212,0,PSE,Tienda Física
1939,2025-10-03,138,82,4,4046034,10,Tarjeta Débito,Tienda Física
1940,2025-12-31,380,11,3,4597473,0,Efectivo,Marketplace
1941,2025-03-11,40,49,3,4297587,10,Transferencia,Tienda Física
1942,2024-02-03,140,5,1,2037450,0,Transferencia,WhatsApp
1943,2025-02-27,19,97,3,144092,5,Transferencia,Página Web
1944,2024-12-10,484,59,3,4942713,0,Transferencia,WhatsApp
1945,2024-03-15,398,83,1,1895435,10,Tarjeta Crédito,Marketplace
1946,2025-04-04,476,44,4,2029985,10,Efectivo,Tienda Física
1947,2026-05-22,68,83,4,1895435,0,Transferencia,Página Web
1948,2025-05-25,410,52,3,3019382,0,Tarjeta Débito,WhatsApp
1949,2025-03-23,457,64,4,3846738,0,Transferencia,WhatsApp
1950,2026-03-03,19,81,2,3851834,20,Tarjeta Débito,WhatsApp
1951,2025-06-19,235,77,4,1311330,0,PSE,WhatsApp
1952,2024-01-03,240,57,2,1980185,5,Tarjeta Débito,Página Web
1953,2025-12-09,364,61,5,1040165,15,PSE,WhatsApp
1954,2026-05-22,480,50,3,2758077,0,PSE,Marketplace
1955,2024-11-25,102,100,3,3105751,10,Efectivo,Marketplace
1956,2026-02-21,362,97,4,144092,10,Tarjeta Crédito,WhatsApp
1957,2025-04-29,256,54,5,4262489,0,Transferencia,Página Web
1958,2026-01-16,191,72,3,1635665,5,Transferencia,Marketplace
1959,2026-01-04,142,9,4,962964,0,Tarjeta Crédito,Tienda Física
1960,2024-01-11,414,1,5,2164957,10,Efectivo,Página Web
1961,2025-11-23,335,38,1,3547481,0,Efectivo,Marketplace
1962,2025-01-02,104,4,4,714960,0,Tarjeta Débito,Marketplace
1963,2025-09-17,145,39,1,4689225,0,Tarjeta Débito,Marketplace
1964,2024-07-20,399,51,4,1470311,5,Tarjeta Débito,Página Web
1965,2024-02-12,49,5,3,2037450,15,Efectivo,Página Web
1966,2025-09-03,458,91,4,635249,0,Transferencia,Tienda Física
1967,2024-07-08,352,6,3,4854910,15,Efectivo,Marketplace
1968,2025-04-18,384,73,1,1083463,10,Tarjeta Débito,Página Web
1969,2025-11-15,191,84,1,2755569,0,Tarjeta Débito,Página Web
1970,2024-01-04,88,50,3,2758077,10,Tarjeta Crédito,WhatsApp
1971,2025-09-19,467,10,3,1728534,20,Transferencia,Página Web
1972,2024-09-01,393,99,2,4401891,20,PSE,Página Web
1973,2026-01-14,412,71,3,4354774,15,PSE,Marketplace
1974,2026-04-29,499,95,4,4324211,0,Tarjeta Débito,WhatsApp
1975,2025-10-10,186,64,5,3846738,0,PSE,WhatsApp
1976,2026-02-01,122,90,2,3591086,0,Tarjeta Débito,Marketplace
1977,2026-01-16,75,29,3,2261412,0,Tarjeta Crédito,WhatsApp
1978,2025-08-27,149,69,1,3996367,0,Transferencia,Página Web
1979,2025-03-11,277,53,4,548491,10,Efectivo,Marketplace
1980,2024-09-08,291,16,3,3834068,15,Transferencia,Página Web
1981,2026-05-08,331,49,4,4297587,5,Transferencia,Página Web
1982,2025-07-28,364,32,1,3905864,15,Tarjeta Crédito,WhatsApp
1983,2024-07-20,166,13,3,1099700,0,Tarjeta Débito,Página Web
1984,2025-03-10,25,38,2,3547481,5,Transferencia,Marketplace
1985,2024-10-14,82,58,2,1290260,0,Tarjeta Crédito,Tienda Física
1986,2025-03-14,344,24,5,4728140,0,Transferencia,Tienda Física
1987,2024-06-13,158,98,4,3053445,15,Transferencia,Tienda Física
1988,2025-01-30,248,53,5,548491,0,Efectivo,WhatsApp
1989,2025-08-17,281,7,5,4560009,5,Tarjeta Débito,Marketplace
1990,2025-09-29,225,6,4,4854910,15,Efectivo,Página Web
1991,2025-05-02,409,46,4,165255,20,Tarjeta Crédito,Página Web
1992,2024-10-09,444,92,2,2217151,10,PSE,Marketplace
1993,2025-08-29,418,62,3,2445468,0,Tarjeta Débito,Marketplace
1994,2024-10-19,407,85,4,795244,0,Transferencia,Página Web
1995,2025-06-12,488,4,5,714960,0,Transferencia,WhatsApp
1996,2024-12-11,286,29,3,2261412,0,Tarjeta Crédito,WhatsApp
1997,2025-11-08,28,37,5,1648323,0,Tarjeta Crédito,WhatsApp
1998,2025-07-09,315,14,2,3875208,0,Efectivo,WhatsApp
1999,2025-11-30,248,20,4,1796766,10,Tarjeta Crédito,Marketplace
2000,2025-02-13,5,39,3,4689225,10,Efectivo,Marketplace
2001,2024-11-06,394,56,4,3584838,0,Tarjeta Crédito,Página Web
2002,2025-03-30,418,34,4,838602,10,Tarjeta Crédito,Tienda Física
2003,2025-05-04,317,38,5,3547481,0,Transferencia,WhatsApp
2004,2025-10-08,416,4,3,714960,0,Transferencia,Página Web
2005,2024-07-16,321,31,3,451193,15,Tarjeta Débito,Página Web
2006,2025-07-14,49,3,1,3672960,15,Efectivo,Página Web
2007,2024-02-20,178,37,4,1648323,0,Efectivo,Tienda Física
2008,2025-07-27,339,98,1,3053445,20,Tarjeta Débito,Marketplace
2009,2024-11-18,35,54,5,4262489,0,Efectivo,Tienda Física
2010,2024-10-17,354,77,1,1311330,0,PSE,Página Web
2011,2026-03-29,229,92,3,2217151,0,Tarjeta Crédito,Página Web
2012,2024-01-14,332,85,2,795244,0,Efectivo,Marketplace
2013,2024-05-14,426,22,1,1332742,0,Efectivo,Tienda Física
2014,2024-05-29,316,21,1,4013212,5,Tarjeta Crédito,Página Web
2015,2026-05-10,192,1,1,2164957,15,Tarjeta Crédito,WhatsApp
2016,2024-06-18,143,75,3,3197969,10,Tarjeta Débito,Tienda Física
2017,2024-09-21,258,61,2,1040165,15,Transferencia,Tienda Física
2018,2024-01-18,455,98,5,3053445,0,Tarjeta Crédito,WhatsApp
2019,2024-05-07,491,99,1,4401891,0,PSE,Página Web
2020,2025-03-26,75,81,3,3851834,0,PSE,Tienda Física
2021,2025-06-01,463,42,2,4291328,5,Efectivo,WhatsApp
2022,2026-03-10,479,87,3,4184622,0,Transferencia,Página Web
2023,2025-09-12,380,87,1,4184622,5,Efectivo,WhatsApp
2024,2026-02-13,370,72,3,1635665,0,Tarjeta Crédito,Página Web
2025,2024-04-07,388,93,3,1694686,0,PSE,WhatsApp
2026,2026-03-05,263,75,2,3197969,0,Transferencia,Marketplace
2027,2025-07-13,360,96,2,2292397,10,Tarjeta Débito,Página Web
2028,2024-05-17,249,63,1,2757403,0,Tarjeta Crédito,WhatsApp
2029,2026-05-11,362,69,4,3996367,5,Tarjeta Crédito,Página Web
2030,2024-03-12,381,19,3,3789305,10,Tarjeta Débito,Tienda Física
2031,2026-04-23,209,56,4,3584838,5,Tarjeta Crédito,Tienda Física
2032,2025-02-08,455,52,3,3019382,5,Efectivo,Página Web
2033,2024-10-06,460,6,2,4854910,20,Tarjeta Crédito,Marketplace
2034,2024-12-15,4,7,1,4560009,20,Tarjeta Débito,WhatsApp
2035,2025-12-10,358,56,2,3584838,0,Efectivo,WhatsApp
2036,2025-03-12,470,63,2,2757403,10,Tarjeta Crédito,Tienda Física
2037,2024-10-14,41,16,4,3834068,10,Tarjeta Débito,Marketplace
2038,2026-01-06,119,65,3,618120,0,Transferencia,WhatsApp
2039,2025-03-15,79,53,3,548491,20,Transferencia,Marketplace
2040,2024-03-30,226,73,5,1083463,0,Transferencia,Marketplace
2041,2026-01-14,324,61,4,1040165,0,Tarjeta Crédito,Marketplace
2042,2026-03-24,320,24,3,4728140,0,Tarjeta Crédito,Tienda Física
2043,2026-04-20,273,34,1,838602,0,Transferencia,Página Web
2044,2024-09-26,348,55,5,1282188,0,Efectivo,Tienda Física
2045,2024-05-08,209,74,5,2013299,0,PSE,Tienda Física
2046,2025-10-05,473,39,2,4689225,10,Tarjeta Débito,Tienda Física
2047,2024-05-31,32,89,2,350966,15,Transferencia,Tienda Física
2048,2024-09-07,418,75,1,3197969,0,Tarjeta Crédito,Marketplace
2049,2024-05-06,224,17,5,1464736,15,Efectivo,Marketplace
2050,2024-04-24,342,100,4,3105751,0,Tarjeta Crédito,Página Web
2051,2025-04-17,159,100,1,3105751,0,PSE,Página Web
2052,2025-10-13,161,57,4,1980185,20,Transferencia,Tienda Física
2053,2024-02-20,22,61,1,1040165,0,Tarjeta Crédito,Tienda Física
2054,2026-04-04,252,96,2,2292397,0,PSE,WhatsApp
2055,2025-12-21,425,22,1,1332742,0,PSE,Tienda Física
2056,2024-11-07,273,3,2,3672960,0,Efectivo,WhatsApp
2057,2026-03-17,76,82,1,4046034,0,Tarjeta Crédito,Página Web
2058,2026-04-11,335,35,2,3267646,0,PSE,Marketplace
2059,2025-10-19,416,70,4,4073868,15,PSE,Tienda Física
2060,2024-09-11,34,38,3,3547481,0,Tarjeta Crédito,Marketplace
2061,2026-04-21,223,70,5,4073868,20,Tarjeta Débito,Tienda Física
2062,2024-08-16,251,75,5,3197969,10,Tarjeta Crédito,Tienda Física
2063,2025-01-02,109,16,2,3834068,10,Transferencia,Página Web
2064,2025-08-27,280,95,1,4324211,20,PSE,Tienda Física
2065,2025-06-19,209,7,2,4560009,20,Tarjeta Débito,Marketplace
2066,2024-09-14,232,80,2,1604369,5,PSE,Marketplace
2067,2025-10-04,214,64,1,3846738,0,Transferencia,Tienda Física
2068,2025-12-14,396,9,1,962964,10,Tarjeta Crédito,Marketplace
2069,2025-02-24,496,8,4,506538,20,Transferencia,Página Web
2070,2026-01-28,247,52,1,3019382,0,Tarjeta Crédito,Marketplace
2071,2025-04-16,187,34,4,838602,20,Transferencia,Tienda Física
2072,2024-02-23,451,56,3,3584838,0,Transferencia,WhatsApp
2073,2025-03-20,98,49,2,4297587,5,Efectivo,Página Web
2074,2025-07-30,484,2,3,3555359,0,Transferencia,WhatsApp
2075,2024-12-04,105,77,5,1311330,0,Tarjeta Crédito,WhatsApp
2076,2025-03-30,170,6,3,4854910,0,Tarjeta Crédito,Página Web
2077,2024-11-25,174,8,2,506538,0,Transferencia,WhatsApp
2078,2024-09-20,103,17,5,1464736,15,Transferencia,Tienda Física
2079,2024-10-10,479,99,1,4401891,0,Tarjeta Crédito,Tienda Física
2080,2026-01-27,211,28,2,1820471,10,Efectivo,Tienda Física
2081,2025-07-25,420,21,3,4013212,15,PSE,WhatsApp
2082,2025-06-28,143,20,2,1796766,0,PSE,WhatsApp
2083,2026-01-09,472,87,3,4184622,0,Efectivo,Página Web
2084,2025-03-17,37,49,1,4297587,0,Tarjeta Débito,Marketplace
2085,2026-02-04,82,35,4,3267646,10,Efectivo,WhatsApp
2086,2026-04-06,96,40,4,1325409,15,Efectivo,Página Web
2087,2024-10-10,227,68,3,1842024,0,Tarjeta Crédito,Página Web
2088,2024-08-30,10,11,2,4597473,5,Transferencia,Tienda Física
2089,2024-02-08,221,62,2,2445468,0,Tarjeta Crédito,Marketplace
2090,2024-07-05,343,28,2,1820471,0,PSE,WhatsApp
2091,2025-06-23,206,57,1,1980185,10,Efectivo,Tienda Física
2092,2025-02-06,192,53,3,548491,15,Tarjeta Crédito,Página Web
2093,2024-11-12,466,27,2,3381540,0,Transferencia,Tienda Física
2094,2025-07-23,448,24,5,4728140,5,Tarjeta Débito,WhatsApp
2095,2025-10-08,75,37,3,1648323,5,Efectivo,Página Web
2096,2024-08-29,58,10,3,1728534,15,PSE,Marketplace
2097,2025-11-30,439,35,4,3267646,0,Transferencia,Marketplace
2098,2024-07-29,110,81,2,3851834,0,Efectivo,WhatsApp
2099,2024-11-20,156,24,5,4728140,0,PSE,WhatsApp
2100,2025-04-27,457,68,2,1842024,0,Transferencia,Marketplace
2101,2024-12-01,384,39,1,4689225,20,PSE,Tienda Física
2102,2024-09-11,303,29,4,2261412,0,PSE,Marketplace
2103,2024-06-11,322,93,5,1694686,0,Transferencia,Página Web
2104,2024-02-12,64,62,3,2445468,15,Tarjeta Crédito,Marketplace
2105,2024-02-26,496,18,1,4048802,0,PSE,Tienda Física
2106,2024-11-22,184,75,3,3197969,10,Transferencia,WhatsApp
2107,2024-08-14,54,7,3,4560009,0,Tarjeta Crédito,Tienda Física
2108,2024-05-26,91,65,4,618120,20,Tarjeta Crédito,WhatsApp
2109,2025-01-09,285,5,2,2037450,0,Tarjeta Débito,Tienda Física
2110,2025-06-17,47,63,2,2757403,0,Efectivo,WhatsApp
2111,2025-06-24,61,9,1,962964,10,Tarjeta Débito,WhatsApp
2112,2025-11-27,498,21,4,4013212,0,Tarjeta Crédito,Tienda Física
2113,2024-01-19,27,38,4,3547481,20,Tarjeta Crédito,Tienda Física
2114,2024-06-23,117,95,1,4324211,20,Efectivo,Página Web
2115,2025-04-19,115,69,4,3996367,10,PSE,Marketplace
2116,2025-12-12,320,41,5,2136354,0,Efectivo,Página Web
2117,2025-09-22,216,8,2,506538,5,Transferencia,Tienda Física
2118,2025-12-25,468,19,2,3789305,0,PSE,Página Web
2119,2026-05-06,429,36,2,1076765,5,Efectivo,WhatsApp
2120,2025-01-28,240,21,2,4013212,10,PSE,Marketplace
2121,2024-02-05,361,72,1,1635665,20,Transferencia,WhatsApp
2122,2024-07-21,376,50,1,2758077,0,PSE,WhatsApp
2123,2024-02-26,295,59,5,4942713,5,Transferencia,Página Web
2124,2024-03-25,311,23,1,3575970,0,PSE,WhatsApp
2125,2026-01-09,438,26,1,3919196,20,Tarjeta Débito,Tienda Física
2126,2025-02-12,162,29,3,2261412,0,Transferencia,Marketplace
2127,2026-04-18,92,54,1,4262489,0,Efectivo,Página Web
2128,2026-02-09,304,22,1,1332742,0,PSE,Marketplace
2129,2024-08-06,304,7,4,4560009,0,Transferencia,Marketplace
2130,2024-12-25,197,26,3,3919196,0,Efectivo,WhatsApp
2131,2025-09-22,459,70,1,4073868,0,Tarjeta Débito,Marketplace
2132,2026-05-29,200,66,1,2139371,15,Efectivo,Tienda Física
2133,2026-05-15,442,61,1,1040165,20,Tarjeta Crédito,Marketplace
2134,2025-06-10,57,52,1,3019382,0,Transferencia,Marketplace
2135,2024-11-23,327,89,4,350966,15,Tarjeta Crédito,Marketplace
2136,2025-02-11,394,39,4,4689225,0,Tarjeta Crédito,Marketplace
2137,2024-09-05,94,65,2,618120,10,Tarjeta Crédito,Página Web
2138,2025-04-02,325,59,4,4942713,0,PSE,Página Web
2139,2024-03-25,15,67,1,1860613,15,Transferencia,Página Web
2140,2024-04-23,106,13,4,1099700,15,PSE,Tienda Física
2141,2026-01-26,190,12,4,4548008,0,Transferencia,Marketplace
2142,2025-02-21,307,88,4,327418,10,Efectivo,Página Web
2143,2024-02-29,113,10,1,1728534,0,PSE,Tienda Física
2144,2025-12-06,464,9,1,962964,15,Tarjeta Crédito,Página Web
2145,2026-04-10,328,9,2,962964,0,PSE,Marketplace
2146,2026-04-01,296,80,1,1604369,0,PSE,Tienda Física
2147,2024-07-02,213,89,3,350966,20,PSE,WhatsApp
2148,2024-08-03,16,51,5,1470311,5,Efectivo,WhatsApp
2149,2024-02-27,61,54,5,4262489,0,PSE,Tienda Física
2150,2024-09-04,246,93,1,1694686,5,Efectivo,WhatsApp
2151,2025-01-05,62,79,4,3804446,0,Transferencia,Tienda Física
2152,2025-08-10,232,99,3,4401891,10,Tarjeta Débito,Página Web
2153,2025-01-12,150,75,5,3197969,10,PSE,Tienda Física
2154,2025-08-13,99,33,4,4335187,5,Tarjeta Débito,Marketplace
2155,2024-11-12,324,3,3,3672960,0,PSE,Tienda Física
2156,2026-02-20,432,75,1,3197969,10,Tarjeta Crédito,Tienda Física
2157,2026-01-13,102,70,3,4073868,15,Tarjeta Crédito,Tienda Física
2158,2024-02-01,371,1,2,2164957,0,Tarjeta Crédito,WhatsApp
2159,2026-04-19,250,73,5,1083463,0,PSE,WhatsApp
2160,2024-07-14,85,98,1,3053445,5,Transferencia,Tienda Física
2161,2024-09-03,300,63,1,2757403,0,Efectivo,Marketplace
2162,2025-03-30,202,27,3,3381540,0,Efectivo,WhatsApp
2163,2024-01-29,161,15,4,4265569,5,Tarjeta Crédito,Marketplace
2164,2024-11-13,195,49,4,4297587,0,Tarjeta Débito,Marketplace
2165,2025-10-11,171,65,4,618120,10,Tarjeta Crédito,Marketplace
2166,2026-02-23,420,64,2,3846738,10,Transferencia,WhatsApp
2167,2025-02-11,53,94,4,3952690,10,Tarjeta Débito,WhatsApp
2168,2025-10-16,418,86,3,3212628,5,Tarjeta Débito,Página Web
2169,2025-01-22,360,2,5,3555359,10,Efectivo,Marketplace
2170,2025-03-17,10,17,2,1464736,10,Transferencia,WhatsApp
2171,2025-10-30,273,64,5,3846738,20,Transferencia,Tienda Física
2172,2026-03-13,337,82,1,4046034,20,Tarjeta Débito,WhatsApp
2173,2025-08-24,438,90,1,3591086,0,PSE,Marketplace
2174,2025-10-28,346,77,5,1311330,10,Tarjeta Débito,Página Web
2175,2024-05-19,331,80,4,1604369,20,Efectivo,Página Web
2176,2025-12-06,388,53,2,548491,0,Transferencia,Marketplace
2177,2024-02-29,410,77,3,1311330,20,Tarjeta Crédito,Tienda Física
2178,2025-11-09,108,83,4,1895435,15,Tarjeta Débito,Página Web
2179,2026-01-07,280,93,3,1694686,0,Efectivo,WhatsApp
2180,2025-07-09,376,7,1,4560009,0,Transferencia,Tienda Física
2181,2024-05-19,118,96,2,2292397,5,Tarjeta Crédito,Tienda Física
2182,2025-07-03,300,21,3,4013212,15,Tarjeta Crédito,Tienda Física
2183,2025-10-12,189,14,3,3875208,0,Tarjeta Débito,Marketplace
2184,2025-06-26,32,95,5,4324211,10,PSE,Tienda Física
2185,2024-12-12,370,62,3,2445468,0,Efectivo,Página Web
2186,2025-01-07,466,95,1,4324211,10,Transferencia,Tienda Física
2187,2024-02-18,43,49,4,4297587,0,Transferencia,Tienda Física
2188,2025-11-26,10,49,5,4297587,20,Tarjeta Débito,WhatsApp
2189,2024-05-24,235,97,5,144092,0,Efectivo,Marketplace
2190,2024-09-28,261,52,2,3019382,0,Transferencia,Tienda Física
2191,2026-04-08,184,49,3,4297587,15,Transferencia,Página Web
2192,2025-03-30,418,55,5,1282188,10,Efectivo,Página Web
2193,2024-05-15,68,8,3,506538,10,Tarjeta Débito,Tienda Física
2194,2026-02-18,233,11,5,4597473,10,Efectivo,WhatsApp
2195,2025-03-13,314,83,2,1895435,0,Tarjeta Débito,Tienda Física
2196,2026-02-13,434,28,1,1820471,10,Tarjeta Débito,Marketplace
